"","genes","logFC","logCPM","F","PValue","FDR"
"29809","Rbm17",-1.01650931623071,6.77625928911302,432.718143369648,1.22724420339852e-19,1.0837835878978e-18
"4254","Camkk2",-1.20743584353148,6.01001679239096,432.619748904905,1.23125486867099e-19,1.08657605743156e-18
"6863","Dusp5",1.34391598054133,5.60520069233025,432.115815165295,1.25201578579268e-19,1.10408636861067e-18
"26341","Nr2f6",-1.35238252590825,5.63346675465222,432.096445935472,1.25282115860313e-19,1.10408636861067e-18
"5904","Cxcl12",5.84449720999921,2.89400740685549,432.03163386611,1.25552006048399e-19,1.10570387720065e-18
"33497","Tmem38b",2.15556067752802,4.5202070632207,432.010695364763,1.25639330391788e-19,1.10571245750299e-18
"5554","Coro1c",-0.745701160955494,8.21821022576413,431.459929212677,1.27959698409756e-19,1.12535984762151e-18
"4940","Cep128",-1.46076552476148,5.71083153086702,451.225624460278,1.28224338029064e-19,1.12691327965831e-18
"28403","Phkb",-1.0452246602071,6.37678385716105,431.275478876313,1.28746953595736e-19,1.13073027489259e-18
"25189","Mkrn1",-0.820265940026504,7.75581726240602,431.10214573565,1.29491462924499e-19,1.13648950154092e-18
"32202","Spns2",8.01636163398105,2.7116949125874,430.9584813934,1.3011201319089e-19,1.14115364993791e-18
"2279","Aco1",-1.08043423960167,6.19556980311988,430.805246528635,1.30777395705394e-19,1.14620434771223e-18
"32309","Srrm1",-0.872196533558751,8.10851751238057,439.731067213032,1.39257278847119e-19,1.21969183012131e-18
"6999","Ecel1",9.97891686138431,2.81647048744319,490.769831120131,1.41178519961335e-19,1.23567392214962e-18
"19238","Gys1",-1.33248010714208,5.56344918335216,427.012419360882,1.48457159838087e-19,1.29849312276414e-18
"25291","Morf4l2",0.745558289733926,8.36147990622331,426.669282103417,1.50177800068271e-19,1.31264623199605e-18
"30365","Rpl6",-0.670934358972394,9.17907695884358,426.517775410003,1.50944270130741e-19,1.31844568828386e-18
"3854","Blcap",1.29141184269195,5.75677860381813,426.144451373671,1.52850751403703e-19,1.33418805161855e-18
"19057","Gramd3",2.69021641555934,5.14571357687631,669.645475333175,1.54514913414052e-19,1.34779527674859e-18
"32324","Srsf7",-0.781500727342342,7.63314239075513,425.787769428965,1.54696220726148e-19,1.34845820721465e-18
"31540","Slc4a7",1.03540253207207,6.92040982782058,425.666948511096,1.55326716915549e-19,1.35303306809769e-18
"23210","Lpcat1",-0.978426007820164,7.47458019331168,445.000940278995,1.55909557135297e-19,1.35718686547755e-18
"33083","Tfcp2l1",4.65084565396902,2.95330971021697,424.82256502242,1.59810220537922e-19,1.39019692526365e-18
"5400","Cnnm2",2.63464265732679,4.32504887722361,445.707602997747,1.60183521983251e-19,1.39249830210151e-18
"32868","Tbc1d9b",-1.36742100087705,5.50433584003856,424.600015395345,1.61014730249029e-19,1.39877450531805e-18
"26439","Nub1",-0.80656264612177,7.47533512936554,424.579384303719,1.61126881106224e-19,1.39879980512895e-18
"29587","Rab15",10.0239577951082,3.05964049855033,485.925771788647,1.61507448252202e-19,1.40115370926114e-18
"29408","Ptdss1",-0.972768606027451,6.86411807578169,424.241821942178,1.62973741502198e-19,1.4129172376003e-18
"35844","Zhx2",2.77703935749107,3.77392407054622,424.149348086594,1.63483607043516e-19,1.4163786117674e-18
"23166","Lmnb1",-0.70969549797527,8.9580848748011,424.060763884255,1.63973620248223e-19,1.41966342615179e-18
"35838","Zfyve9",3.96347626880604,3.22734216426886,423.388950071888,1.67741148145202e-19,1.45130094729683e-18
"6483","Dhcr24",-0.927523791691731,7.06282205756047,423.09785677503,1.69402134429645e-19,1.46468219538934e-18
"19435","Helz2",-1.67123324069089,5.76253839892605,549.297973535249,1.73291414482271e-19,1.4972986251319e-18
"30859","Sele",9.87546286686481,2.92769310785925,482.659612986081,1.76969085571758e-19,1.52804392498069e-18
"8286","Furin",1.16344932972461,6.67798853161151,425.961203752665,1.77275253899849e-19,1.52965608233663e-18
"30539","Rusc2",2.736867716597,4.56476154172689,505.794331898403,1.78624556966869e-19,1.54026091041129e-18
"29866","Rcbtb2",-1.71033007047593,4.77590804708604,421.273689691736,1.80218002367535e-19,1.55295526266237e-18
"31171","Sik1",-1.16861683619589,6.39248496153418,421.051235260246,1.815864749235e-19,1.56369523294917e-18
"28342","Pgd",-0.937459859378055,7.09230746414263,421.005881068047,1.81866836290712e-19,1.5650570152571e-18
"25724","Myo18a",-1.75555891540096,6.53152490714638,739.400052057154,1.82065348363395e-19,1.56571308649649e-18
"6312","Ddt",1.76158004231692,5.65217524417645,478.527678620177,1.82628786116303e-19,1.5695044337042e-18
"33482","Tmem260",-1.90903756542249,4.50894956882162,420.673306494963,1.83936819450086e-19,1.57968542793987e-18
"34024","Tspan3",1.39443265834634,5.98950534138981,431.133915263344,1.84258971977247e-19,1.58139151217738e-18
"2596","Ahrr",-1.0037115518465,6.4515231482723,420.278976590841,1.86423745472899e-19,1.59889890206328e-18
"35886","Zmynd8",-1.0606612777324,6.68382992538176,420.141637105,1.87298295883788e-19,1.60532441686205e-18
"28043","Pcbp2",-0.652028307665214,9.55186624831879,420.059409887064,1.87823993130129e-19,1.60875333246241e-18
"7229","Eml3",-0.905831988647867,7.08873566929142,419.705415929751,1.90105171344149e-19,1.62720368921245e-18
"25508","Msmo1",-0.821337438752983,8.16725433022861,419.574324810826,1.90957410491795e-19,1.63340657404638e-18
"35055","Wdr13",-1.83090888066131,4.43733210578595,418.787461616079,1.96159185431369e-19,1.67678128801647e-18
"5482","Col2a1",10.0551803672622,2.96238095605424,478.650678970432,1.98143859405164e-19,1.69261649078261e-18
"28039","Pbxip1",-1.42607631603472,5.42111836856224,418.189970532848,2.00209819263746e-19,1.70912449044817e-18
"30593","Safb2",-1.11008891587753,6.44750567017488,417.25915025798,2.06698766260099e-19,1.76334290603636e-18
"34141","Tubb2a",-0.926774312038505,6.87956848193359,417.075995827343,2.08001752692883e-19,1.77327725914272e-18
"19651","Hnrnpul1",-0.743984853828515,8.61980001118602,417.000102817794,2.08544227676449e-19,1.77671911869389e-18
"6950","E2f5",1.46558560702258,5.25035858701914,416.665309285775,2.10955347403863e-19,1.79606597307611e-18
"29757","Rasgrf2",-1.63838976222867,5.00104075545989,416.297352659061,2.1363959516718e-19,1.81771097416328e-18
"26142","Nktr",-1.02748204208199,7.4589482558156,467.74576566257,2.14359782620829e-19,1.82262750096927e-18
"23509","Magef1",2.38881998025607,4.26683553767625,415.48641321162,2.19684710592383e-19,1.86666404720336e-18
"3949","Brf1",-1.14532350122927,6.24502967381073,415.259164215796,2.21411225563327e-19,1.8799409671733e-18
"29760","Rasgrp3",-2.52820799615634,3.52250999892201,415.242175478806,2.21540876178407e-19,1.8799409671733e-18
"7569","Fam102a",-1.11162804983957,6.0291448067561,414.748539251716,2.25343627670152e-19,1.91094380948099e-18
"5179","Ciita",-7.02845853298749,6.78696926863851,3320.01439060633,2.26213827047005e-19,1.91705364350556e-18
"28624","Plbd2",-1.04945868859482,6.34695904490253,414.607502465984,2.26442838324742e-19,1.91772522800814e-18
"4528","Ccdc85b",-1.74049483806342,4.41272496880626,414.541349056399,2.26960390452588e-19,1.9208379377035e-18
"1943","A630072M18Rik",-2.16267070959007,3.87583399265092,413.869734340682,2.32286688876375e-19,1.96461760307925e-18
"6442","Dennd5b",5.50322773840522,2.82018815253819,413.391282790315,2.36162224203415e-19,1.99607741315164e-18
"29449","Ptp4a2",-0.755208219787812,8.2564238196882,413.197214830817,2.3775378991468e-19,2.00820401046007e-18
"30752","Scn1b",5.87714891051449,2.80717934361544,413.10111147373,2.38546167118518e-19,2.01356866839329e-18
"2367","Ada",4.46902718987313,3.28068028227528,413.080328108057,2.38717896734133e-19,2.01369082192396e-18
"23965","Mier1",1.00644335068504,6.72835418102608,412.661474772885,2.42207033479426e-19,2.04177818545362e-18
"7862","Fbrs",-1.11576504715564,6.55090410765245,412.151714219917,2.46526894114692e-19,2.07682689417015e-18
"28697","Plk5",9.91544812085462,2.89045842114491,470.871777660119,2.47366019828892e-19,2.08143788764275e-18
"8106","Flrt2",2.01423714221567,5.6463307672716,572.812404910026,2.47399333462887e-19,2.08143788764275e-18
"23209","Lpar6",-2.16321849411044,3.93520583172784,411.687178749407,2.50535018590639e-19,2.1064352679272e-18
"23217","Lpin2",1.22661555355532,5.99419370315184,411.643108866693,2.50918853281364e-19,2.10827816028075e-18
"35322","Zbtb18",1.0994506553745,6.52574166307084,411.604360584806,2.51256856058623e-19,2.10973379792175e-18
"20720","Klhl42",1.64960140041857,4.85112875091119,411.517542242772,2.52015937893282e-19,2.11472089431421e-18
"4692","Cd37",1.98022498001929,4.39431850586234,411.47870002343,2.52356339045048e-19,2.11619051831817e-18
"33180","Tiam2",8.04321409096937,2.82403684531771,410.723304590943,2.59074703866728e-19,2.17110705694597e-18
"19636","Hnrnpa3",-1.17355730715448,6.16727191159276,409.432609909174,2.7099873188538e-19,2.26954791484126e-18
"8232","Frmd8",-0.956048484408162,6.93178883715234,408.838833155786,2.76679423377014e-19,2.31560785381874e-18
"28458","Pign",-1.12982418622092,6.38821694443324,408.286574669162,2.82076853968534e-19,2.35923848142853e-18
"29979","Rgcc",5.89589031353332,2.73533863380871,407.811585491286,2.8680884442315e-19,2.39725016503814e-18
"20632","Kif5a",-2.45036509188451,3.63118846542152,407.756460800123,2.87363465657753e-19,2.40031909833498e-18
"6570","Dll1",6.00279569684015,4.00892150841023,637.85131698884,2.88644720013272e-19,2.40944956960231e-18
"32840","Tbc1d10b",-0.934807369591624,6.6243110023968,407.495459193628,2.90005013165198e-19,2.4192274876745e-18
"33750","Tpp1",1.20638478277908,6.04240938950852,406.390254596712,3.01480652770414e-19,2.51332015542002e-18
"5616","Cpne3",-0.94578622543925,6.92280158953408,406.312738516995,3.02303475376193e-19,2.51854001443861e-18
"23541","Man2a2",-1.14335437209044,5.93405843049349,406.169852332265,3.03826468201486e-19,2.52958252621588e-18
"28220","Pdia3",-0.675608047514174,9.84461242951622,405.922235728269,3.06485148140204e-19,2.55005998826206e-18
"26225","Nod2",-2.96746203949278,3.160496272884,405.860452573059,3.07152374917738e-19,2.55395205248158e-18
"29009","Ppp2r5c",-0.7809703380294,7.78089872527574,404.887016926325,3.1787175771004e-19,2.64136785040692e-18
"26085","Ngdn",1.05968183562063,6.58577375305998,404.860535825862,3.18168875385319e-19,2.64212221096564e-18
"4315","Card9",-2.56221184658016,3.94939312400052,422.746306178437,3.20488990242129e-19,2.65966397929388e-18
"8385","Gak",-0.744542705599742,7.99685866955938,404.112666017856,3.26683311140822e-19,2.70931334142372e-18
"32241","Spry1",7.94058213336526,2.54835368076022,403.762970761743,3.30747543684971e-19,2.74124420510424e-18
"23840","Mest",7.97938579694146,2.64046728231758,403.076352553491,3.38885104869339e-19,2.8068717773945e-18
"28318","Pfdn5",-0.943064464428355,7.2256157879483,402.784739859604,3.42405483947362e-19,2.83419665284161e-18
"8206","Foxred2",-1.48203773874379,4.91535434893514,402.734897022361,3.43011080183188e-19,2.83737524660577e-18
"8640","Glcci1",2.18319060804532,4.24416141462973,402.503733424317,3.45834699290316e-19,2.8588852965865e-18
"30785","Scube3",3.51123363830055,3.4368373779537,401.92162954694,3.53055240826258e-19,2.91669184437435e-18
"12400","Gm32728",-3.53400067881593,2.66683221947805,401.612222305376,3.56958408904346e-19,2.94703573566741e-18
"29779","Raver1",-1.25472808963327,5.99123868394499,401.531308820213,3.57986695747019e-19,2.95362090144367e-18
"19869","Iars2",-0.973701818482009,6.91643326380746,401.402942447571,3.5962451555546e-19,2.96522338807963e-18
"35113","Wdr91",-0.814923701963695,7.80815924885912,401.063844979876,3.63989555707548e-19,2.99883007471398e-18
"32451","Stip1",0.640267942602327,9.50422444714532,401.04803695212,3.6419441687944e-19,2.99883007471398e-18
"19279","H2-M3",-2.19563104186905,3.73706734828213,401.03195638004,3.64402936060519e-19,2.99883007471398e-18
"35434","Zfand5",1.08613039926976,6.3814691538904,400.465700677862,3.71827351988017e-19,3.05796354669657e-18
"25574","Mtmr4",-2.87621049456935,7.68329731833087,2143.76918498618,3.76797278878989e-19,3.09684798205741e-18
"20397","Jup",1.21232919634947,6.47245586888719,409.298751800189,3.84422082203996e-19,3.15724499616753e-18
"32434","Stat6",-0.845474614956799,7.22883885852369,399.516320708232,3.84638984304673e-19,3.15724499616753e-18
"31055","Sgcb",1.10100047601767,6.37986807094896,399.213331843507,3.88826079296116e-19,3.1895694717404e-18
"35897","Znrf3",4.75257664280769,2.976712698696,399.130645126182,3.89977166272464e-19,3.19696390148457e-18
"6538","Dirc2",3.62219126513223,3.30136048210667,398.800746430728,3.94605967233966e-19,3.23284031377539e-18
"19509","Hist1h1c",-1.20327705947017,5.49123473660425,398.431827372985,3.99851670782072e-19,3.2737216396192e-18
"3129","Arhgef3",5.85662599132116,3.04240013248995,397.413934330757,4.14714188532529e-19,3.39323653939874e-18
"19965","Ift140",-1.63434079821621,4.80304151468714,396.906092473719,4.22348363621264e-19,3.4534934841445e-18
"20357","Jade2",-1.5133919624609,5.65684829044594,452.665652355597,4.26726141808251e-19,3.48706333494234e-18
"2252","Acat1",-1.14168703452397,6.03693658251554,396.564572657358,4.27566386138533e-19,3.49170125924994e-18
"585","2010111I01Rik",2.33962263079062,4.02515613102445,396.53921418356,4.27956563227099e-19,3.49266016069025e-18
"25731","Myo1e",7.2232856996691,2.87554755529285,396.421186221215,4.29777593031403e-19,3.50528794825931e-18
"7227","Eml1",9.69945111281185,2.83688308766105,451.895330613017,4.31382772202733e-19,3.51614029156969e-18
"27927","Pak1ip1",0.882963660124484,7.31075952768614,396.195205812971,4.33287271186111e-19,3.52941698952809e-18
"34019","Tspan15",3.83554658992366,3.1254267566512,396.006418726079,4.36242711259986e-19,3.55123198835609e-18
"18848","Gnb1",-0.711528388915704,8.74756236865769,395.939910948684,4.37288991741533e-19,3.55748763611838e-18
"2161","Abcb10",-1.22109822537618,5.58266123608252,395.86721724488,4.38435645708495e-19,3.5645513925697e-18
"4755","Cdc42",-0.64285319209196,9.21452907009198,395.62920435946,4.42212472657491e-19,3.59297634034211e-18
"26612","Olfml2b",9.93383136564785,2.86516520139502,450.970429514232,4.43483524026118e-19,3.60101872235539e-18
"31007","Setd3",-0.893452027999399,7.28128304401178,394.844784889735,4.5490707126125e-19,3.6902299385966e-18
"32248","Spsb1",5.7904490337353,3.27953985067785,437.823581052534,4.55046706211951e-19,3.6902299385966e-18
"2524","Adrbk2",-1.43803722672747,5.36636468387808,394.32836430394,4.63476058211094e-19,3.7562094464513e-18
"26431","Ntrk1",5.92724179682073,2.82918967756321,394.00551707528,4.68920296982987e-19,3.79792814855607e-18
"4864","Cds2",1.22675976037123,5.54422313747824,393.846654966075,4.71624192102414e-19,3.81741326161278e-18
"30744","Scly",-1.24425535209001,5.42568556574188,393.211008170003,4.82610477360162e-19,3.90387060176682e-18
"4982","Cers6",6.2516080078917,2.59930386294224,393.132328952235,4.83989184615099e-19,3.91255145769972e-18
"30927","Serp1",-0.680576970523929,8.6841231704053,392.566431979258,4.94029940687907e-19,3.99120087729253e-18
"3094","Arhgap28",4.30885152706463,2.9289950474129,392.530086949694,4.9468235198882e-19,3.99395177630317e-18
"8102","Flnc",7.09359992447837,2.75026697632925,392.499472117329,4.95232615551411e-19,3.99587501079762e-18
"33845","Trim24",0.968311715024605,6.82380215008658,392.467370715667,4.95810298696304e-19,3.99801692368147e-18
"23681","Mbd3",-0.923459123609432,6.64915278732679,392.327571936415,4.98334440830455e-19,4.01584173369035e-18
"20400","Kank1",5.41146800476963,3.02130135782977,392.0695929255,5.03028398344578e-19,4.05111864201404e-18
"30535","Runx2",9.80142287806363,2.85426338438866,446.726985707873,5.0384875241222e-19,4.05517490549244e-18
"20317","Itgb5",9.83981358749186,2.7900798847305,446.363886697176,5.09407752337605e-19,4.09734062103206e-18
"3847","Bin3",-1.28955747567347,5.36585492668188,391.507523666673,5.13419189790758e-19,4.12701363796024e-18
"23956","Micu2",-1.1119579871916,6.29854975276448,391.28866082333,5.1752687534114e-19,4.1574226089983e-18
"20076","Il1rl1",-2.86979639551464,3.32869533681092,391.108790365759,5.20928947604222e-19,4.18212863578186e-18
"35882","Zmynd11",-0.837337862207095,7.26480891789091,391.038836611474,5.2225848113914e-19,4.19017534522976e-18
"4586","Ccnd2",-0.819059039725619,7.95463201498173,390.784294184158,5.27126875790816e-19,4.22658712867965e-18
"34265","Ube2l3",-0.842250414711568,7.27821022093778,390.5034502772,5.32554462552913e-19,4.26743422590116e-18
"5530","Copg2",-0.836361875271407,7.15556567720009,390.343939102693,5.3566365570623e-19,4.28966423472062e-18
"3192","Armcx2",9.74440121144891,2.66396186617624,444.552313226589,5.38140364923686e-19,4.30680460802987e-18
"30658","Sbno2",-1.09829411750927,6.38621638181807,389.916774465885,5.44085568027965e-19,4.35166502098569e-18
"4672","Cd28",9.76349003895266,2.89373040646096,444.14823938449,5.44782760729181e-19,4.35452138023543e-18
"35602","Zfp516",-1.12614534770711,6.60326564622057,406.846479215622,5.48259790486766e-19,4.37957992338306e-18
"23680","Mbd2",-0.829634786220751,7.35365812553886,389.608690769354,5.50247195010262e-19,4.39271529433068e-18
"23105","Limd1",-0.963598770802779,6.60035650548586,389.510715637338,5.52222226933929e-19,4.40573558622365e-18
"5737","Cs",-0.680528911082891,8.50581596770804,389.38709803801,5.54724953801093e-19,4.4229470942858e-18
"35218","Xlr",-1.22393179586479,6.97803589596891,506.135490273676,5.61629692097897e-19,4.47413059167958e-18
"35502","Zfp280b",1.19756467286368,5.89112748105225,389.038727751671,5.61843185585377e-19,4.47413059167958e-18
"5795","Cstb",1.06739862881327,6.6266869449623,388.721055308847,5.68419021979525e-19,4.52368276970032e-18
"28493","Pilrb1",-1.52487795451692,4.78077686892944,388.623016324273,5.70464951757939e-19,4.53714515978907e-18
"7969","Fdft1",-1.12165318052714,6.05542705562131,388.408613647316,5.7496660735816e-19,4.57011012242162e-18
"7449","Etv6",-1.00960260771845,6.62556070955713,388.371742511846,5.75744569467773e-19,4.57345484617545e-18
"7039","Eef1e1",0.990088232285641,6.59081259790383,388.312279445665,5.77001573075779e-19,4.58059835290474e-18
"35198","Wwp2",-0.814583953586264,7.46754863702269,388.113018291784,5.81235157420652e-19,4.61134832141973e-18
"7122","Eif2b4",1.16043425641696,6.02832477239188,388.087963249098,5.81769824522486e-19,4.61273226192597e-18
"6260","Dclk2",1.69015039755932,4.86114550038187,387.968654531412,5.84323034027812e-19,4.63010918980577e-18
"5767","Csnk1g2",-0.95944525849336,6.73516158963365,387.921163677263,5.85342658365215e-19,4.63532018575546e-18
"19040","Gpsm2",4.33745941607143,3.03042206311072,387.853261719488,5.86803800752947e-19,4.64401895466099e-18
"23754","Mdga1",3.56739616535722,3.26839044322122,387.781301970558,5.88356501789622e-19,4.65343113367271e-18
"35179","Wnt9a",7.94491882378621,2.79862745607581,387.622679721908,5.91794628054426e-19,4.67773469891168e-18
"4250","Camk2n1",9.74440049273935,2.76935711509063,440.975971939746,6.00080498590908e-19,4.74030276647537e-18
"32336","Ssbp4",-1.41224652960076,6.94384389776486,602.155168322318,6.01264806397152e-19,4.74672986801204e-18
"4911","Celsr1",6.72619557195234,2.69504297109673,386.762756848195,6.10809696493527e-19,4.81911162267382e-18
"5694","Crlf1",7.80906156488002,2.59403807867195,386.539594344141,6.15850029660557e-19,4.85588647155383e-18
"18275","Gm5431",-6.03896155042104,2.29265682148149,386.478014802356,6.17248647356848e-19,4.86274188937444e-18
"25889","Nceh1",1.43968101880942,5.23832715024108,386.467887866819,6.17478977908851e-19,4.86274188937444e-18
"8380","Gadd45a",3.17542984552409,3.28936034774377,386.368506238704,6.19744212459662e-19,4.87758121729931e-18
"23214","Lpcat4",-1.47541938252541,5.25756730783333,389.092612571815,6.27415961649493e-19,4.93492714307233e-18
"6278","Dctn1",-0.720382191576286,7.9073019405231,385.690263953792,6.35441913231307e-19,4.9949869238348e-18
"2795","Anapc1",-0.863113690127754,7.81942367420269,395.224894629424,6.36539263019075e-19,5.00054310610997e-18
"8581","Gid8",-1.08798607308636,6.04626969040648,385.399844915519,6.42292591324597e-19,5.04264661674522e-18
"34093","Ttc39c",6.60311008748017,2.60945222529704,385.249672243041,6.45865826526441e-19,5.06759308129356e-18
"34091","Ttc39aos1",-4.36596758873588,2.68379437575609,384.792755827853,6.5686861452711e-19,5.15076706002427e-18
"35748","Zfp827",9.85679708312663,2.76756697877681,437.662961527502,6.64298062180136e-19,5.20583640527334e-18
"20358","Jade3",1.64652707029909,4.89864377326069,384.467185381507,6.64830256694211e-19,5.20682045074579e-18
"6517","Dhx58",-2.90463755960573,3.43847781634139,384.289763219823,6.69212234107934e-19,5.23793560987292e-18
"5415","Cnppd1",0.939580427224423,7.07974525767165,384.097803972755,6.73987921780588e-19,5.2720924486258e-18
"19433","Helt",9.70051979590402,2.6294693803905,436.954941558172,6.7895305200915e-19,5.3076885415001e-18
"7467","Exo1",1.09722585210701,6.3045804428514,383.81204821288,6.81164506899419e-19,5.32172758440943e-18
"30194","Rnf152",4.27363928245287,2.920902327486,383.758160847323,6.82526955272524e-19,5.32912052577114e-18
"29553","Qpct",-0.846255158306877,7.51633097815159,383.697214384452,6.84071379698262e-19,5.33792444670094e-18
"28495","Pim1",1.19876955410802,6.16564401873619,383.605927009961,6.86391631205463e-19,5.35276786698292e-18
"26191","Nmd3",0.917685226465864,7.26534938756992,383.28150704811,6.94705487407937e-19,5.41430539638383e-18
"23042","Leng8",-1.26249842950826,6.37124061733152,435.448065937498,7.12438648837656e-19,5.54913436640279e-18
"29101","Prkaa2",8.1238033770905,2.82483543289536,389.242083682453,7.15296685522581e-19,5.56800854596757e-18
"23012","Ldah",-1.18739051542496,5.53559994730492,382.343953143306,7.1934068282697e-19,5.59608593171285e-18
"19934","Ifitm6",-2.57583373467962,3.5081517448475,382.07656594683,7.26535886961846e-19,5.64862904222613e-18
"22026","LOC108167993",-5.33567332457851,2.17997015931756,381.836771514766,7.33053812625046e-19,5.69584591666487e-18
"23950","Mical2",1.89123291699507,4.41755346756734,381.639919965542,7.38451049128422e-19,5.73430302249208e-18
"7598","Fam126b",1.3595603837655,5.48511060416007,381.199245164565,7.50687433755535e-19,5.82578944802402e-18
"29104","Prkaca",-0.847017832263461,7.15349528411551,381.13597993192,7.52461798458238e-19,5.83602261008949e-18
"2479","Adgrg6",3.79110054508953,3.31312782503155,381.040362275902,7.55152017411253e-19,5.85334236256119e-18
"31640","Slfn8",-2.98618766488457,3.20508261418117,380.950876773284,7.576789896403e-19,5.8693765652414e-18
"27814","Osmr",8.25739887258443,3.19348239092401,413.36366211089,7.60596677385126e-19,5.88841623574156e-18
"28875","Pot1a",1.15602112901121,5.99771074986748,380.246265102883,7.77893967270609e-19,6.01869018181278e-18
"7588","Fam120a",-0.669865966299638,9.16713223346826,380.174875898484,7.79973912389012e-19,6.03113885757325e-18
"34387","Umps",1.0447755606995,6.43399977083372,379.791869584058,7.91234528449983e-19,6.11451909281958e-18
"32736","Tada1",1.09238489057939,6.30443870009952,379.625451162273,7.9618118651217e-19,6.14903503817149e-18
"31167","Siglecf",-2.63145876851794,4.47372985085859,546.149094047704,8.02801534294129e-19,6.19642775565782e-18
"5182","Cinp",1.06975247107929,6.40566573493573,378.678348295356,8.24967559892803e-19,6.36368048459478e-18
"29973","Rfx7",-0.997867927586683,6.68841856223128,378.587969463188,8.27771925563218e-19,6.37783589658657e-18
"6188","Daam1",1.31152926347756,5.60797646368438,378.587105874227,8.27798770802568e-19,6.37783589658657e-18
"2592","Ahi1",1.72551367928626,4.98537418833958,378.563580351652,8.28530434241053e-19,6.3796345222229e-18
